"AGE_ADJUSTED_CI_LOWER","AGE_ADJUSTED_CI_UPPER","AGE_ADJUSTED_RATE","COUNT","ICCC_GROUP","POPULATION","AGE","RACE","SEX","YEAR","CRUDE_CI_LOWER","CRUDE_CI_UPPER","CRUDE_RATE","SERIALID"
"2.90000009536743","3.70000004768372","3.29999995231628","225","V Retinoblastoma",69321240,"0-19","All Races","Male and Female","1999-04-01 00:00:00","2.79999995231628","3.70000004768372","3.20000004768372",824
"5.80000019073486","7","6.40000009536743","440","VI Renal tumors",69321240,"0-19","All Races","Male and Female","1999-04-01 00:00:00","5.80000019073486","7","6.30000019073486",825
"5.19999980926514","6.30000019073486","5.69999980926514","397","VI(a) Nephroblastoma and other nonepithelial renal tumors",69321240,"0-19","All Races","Male and Female","1999-04-01 00:00:00","5.19999980926514","6.30000019073486","5.69999980926514",826
"0.400000005960464","0.800000011920929","0.600000023841858","39","VI(b) Renal carcinomas",69321240,"0-19","All Races","Male and Female","1999-04-01 00:00:00","0.400000005960464","0.800000011920929","0.600000023841858",827
"null","null","null","null","VI(c) Unspecified malignant renal tumors",69321240,"0-19","All Races","Male and Female","1999-04-01 00:00:00","null","null","null",828
"1.60000002384186","2.29999995231628","2","135","VII Hepatic tumors",69321240,"0-19","All Races","Male and Female","1999-04-01 00:00:00","1.60000002384186","2.29999995231628","1.89999997615814",829
"1","1.5","1.29999995231628","86","VII(a) Hepatoblastoma",69321240,"0-19","All Races","Male and Female","1999-04-01 00:00:00","1","1.5","1.20000004768372",830
"0.5","0.899999976158142","0.699999988079071","48","VII(b) Hepatic carcinomas",69321240,"0-19","All Races","Male and Female","1999-04-01 00:00:00","0.5","0.899999976158142","0.699999988079071",831
"null","null","null","null","VII(c) Unspecified malignant hepatic tumors",69321240,"0-19","All Races","Male and Female","1999-04-01 00:00:00","null","null","null",832
"8.19999980926514","9.69999980926514","8.89999961853027","618","VIII Malignant bone tumors",69321240,"0-19","All Races","Male and Female","1999-04-01 00:00:00","8.19999980926514","9.60000038146973","8.89999961853027",833
"4.59999990463257","5.69999980926514","5.09999990463257","353","VIII(a) Osteosarcomas",69321240,"0-19","All Races","Male and Female","1999-04-01 00:00:00","4.59999990463257","5.69999980926514","5.09999990463257",834
"0.200000002980232","0.600000023841858","0.400000005960464","26","VIII(b) Chondrosarcomas",69321240,"0-19","All Races","Male and Female","1999-04-01 00:00:00","0.200000002980232","0.5","0.400000005960464",835
"2.40000009536743","3.20000004768372","2.79999995231628","195","VIII(c) Ewing tumor and related sarcomas of bone",69321240,"0-19","All Races","Male and Female","1999-04-01 00:00:00","2.40000009536743","3.20000004768372","2.79999995231628",836
"0.300000011920929","0.699999988079071","0.5","32","VIII(d) Other specified malignant bone tumors",69321240,"0-19","All Races","Male and Female","1999-04-01 00:00:00","0.300000011920929","0.699999988079071","0.5",837
"null","null","null","null","VIII(e) Unspecified malignant bone tumors",69321240,"0-19","All Races","Male and Female","1999-04-01 00:00:00","null","null","null",838
"9.5","11","10.1999998092651","706","X Germ cell, trophoblastic tumors & neoplasms of gonads",69321240,"0-19","All Races","Male and Female","1999-04-01 00:00:00","9.39999961853027","11","10.1999998092651",839
"1.10000002384186","1.70000004768372","1.39999997615814","95","X(a) Intracranial & intraspinal germ cell tumors",69321240,"0-19","All Races","Male and Female","1999-04-01 00:00:00","1.10000002384186","1.70000004768372","1.39999997615814",840
"1.10000002384186","1.70000004768372","1.39999997615814","94","X(b) Malignant extracranial & extragonadal germ cell tumors",69321240,"0-19","All Races","Male and Female","1999-04-01 00:00:00","1.10000002384186","1.70000004768372","1.39999997615814",841
"6.19999980926514","7.5","6.80000019073486","470","X(c) Malignant gonadal germ cell tumors",69321240,"0-19","All Races","Male and Female","1999-04-01 00:00:00","6.19999980926514","7.40000009536743","6.80000019073486",842
"0.300000011920929","0.600000023841858","0.400000005960464","30","X(d) Gonadal carcinomas",69321240,"0-19","All Races","Male and Female","1999-04-01 00:00:00","0.300000011920929","0.600000023841858","0.400000005960464",843
"0.100000001490116","0.400000005960464","0.200000002980232","17","X(e) Other and unspecified malignant gonadal tumors",69321240,"0-19","All Races","Male and Female","1999-04-01 00:00:00","0.100000001490116","0.400000005960464","0.200000002980232",844
"14.6999998092651","16.5","15.6000003814697","1075","XI Other malignant epithelial neoplasms and malignant melanomas",69321240,"0-19","All Races","Male and Female","1999-04-01 00:00:00","14.6000003814697","16.5","15.5",845
"0.100000001490116","0.400000005960464","0.200000002980232","17","XI(a) Adrenocortical carcinomas",69321240,"0-19","All Races","Male and Female","1999-04-01 00:00:00","0.100000001490116","0.400000005960464","0.200000002980232",846
"5.30000019073486","6.5","5.90000009536743","408","XI(b) Thyroid carcinomas",69321240,"0-19","All Races","Male and Female","1999-04-01 00:00:00","5.30000019073486","6.5","5.90000009536743",847
"0.400000005960464","0.699999988079071","0.5","37","XI(c) Nasopharyngeal carcinomas",69321240,"0-19","All Races","Male and Female","1999-04-01 00:00:00","0.400000005960464","0.699999988079071","0.5",848
"4.40000009536743","5.5","4.90000009536743","340","XI(d) Malignant melanomas",69321240,"0-19","All Races","Male and Female","1999-04-01 00:00:00","4.40000009536743","5.5","4.90000009536743",849
"null","null","null","null","XI(e) Skin carcinomas",69321240,"0-19","All Races","Male and Female","1999-04-01 00:00:00","null","null","null",850
"3.40000009536743","4.40000009536743","3.90000009536743","267","XI(f) Other and unspecified carcinomas",69321240,"0-19","All Races","Male and Female","1999-04-01 00:00:00","3.40000009536743","4.30000019073486","3.90000009536743",851
"0.600000023841858","1.10000002384186","0.800000011920929","58","XII Other and unspecified malignant neoplasms",69321240,"0-19","All Races","Male and Female","1999-04-01 00:00:00","0.600000023841858","1.10000002384186","0.800000011920929",852
"0.100000001490116","0.400000005960464","0.200000002980232","16","XII(a) Other specified malignant tumors",69321240,"0-19","All Races","Male and Female","1999-04-01 00:00:00","0.100000001490116","0.400000005960464","0.200000002980232",853
"0.400000005960464","0.800000011920929","0.600000023841858","42","XII(b) Other unspecified malignant tumors",69321240,"0-19","All Races","Male and Female","1999-04-01 00:00:00","0.400000005960464","0.800000011920929","0.600000023841858",854
"160.800003051758","166.800003051758","163.800003051758","11704","All ICCC Groups Combined",71576680,"0-19","All Races","Male and Female","2000-04-01 00:00:00","160.600006103516","166.5","163.5",855
"39.9000015258789","42.9000015258789","41.4000015258789","2954","I Leukemias, myeloproliferative & myelodysplastic diseases",71576680,"0-19","All Races","Male and Female","2000-04-01 00:00:00","39.7999992370605","42.7999992370605","41.2999992370605",856
"30.5","33.2000007629395","31.7999992370605","2270","I(a) Lymphoid leukemias",71576680,"0-19","All Races","Male and Female","2000-04-01 00:00:00","30.3999996185303","33","31.7000007629395",857
"6.5","7.80000019073486","7.19999980926514","511","I(b) Acute myeloid leukemias",71576680,"0-19","All Races","Male and Female","2000-04-01 00:00:00","6.5","7.80000019073486","7.09999990463257",858
"0.699999988079071","1.20000004768372","0.899999976158142","65","I(c) Chronic myeloproliferative diseases",71576680,"0-19","All Races","Male and Female","2000-04-01 00:00:00","0.699999988079071","1.20000004768372","0.899999976158142",859
"null","null","null","null","I(d) Myelodysplastic syndrome and other myeloproliferative diseases",71576680,"0-19","All Races","Male and Female","2000-04-01 00:00:00","null","null","null",860
"1.10000002384186","1.70000004768372","1.39999997615814","97","I(e) Unspecified and other specified leukemias",71576680,"0-19","All Races","Male and Female","2000-04-01 00:00:00","1.10000002384186","1.70000004768372","1.39999997615814",861
"23.6000003814697","25.8999996185303","24.7999992370605","1774","II Lymphomas and reticuloendothelial neoplasms",71576680,"0-19","All Races","Male and Female","2000-04-01 00:00:00","23.6000003814697","26","24.7999992370605",862
"11.6000003814697","13.1999998092651","12.3999996185303","886","II(a) Hodgkin lymphomas",71576680,"0-19","All Races","Male and Female","2000-04-01 00:00:00","11.6000003814697","13.1999998092651","12.3999996185303",863
"7.5","8.80000019073486","8.10000038146973","583","II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma)",71576680,"0-19","All Races","Male and Female","2000-04-01 00:00:00","7.5","8.80000019073486","8.10000038146973",864
"2.29999995231628","3","2.59999990463257","188","II(c) Burkitt lymphoma",71576680,"0-19","All Races","Male and Female","2000-04-01 00:00:00","2.29999995231628","3","2.59999990463257",865
"0.699999988079071","1.20000004768372","0.899999976158142","67","II(d) Miscellaneous lymphoreticular neoplasms",71576680,"0-19","All Races","Male and Female","2000-04-01 00:00:00","0.699999988079071","1.20000004768372","0.899999976158142",866
"0.5","0.899999976158142","0.699999988079071","50","II(e) Unspecified lymphomas",71576680,"0-19","All Races","Male and Female","2000-04-01 00:00:00","0.5","0.899999976158142","0.699999988079071",867
"28.7999992370605","31.3999996185303","30.1000003814697","2152","III CNS and misc intracranial and intraspinal neoplasms",71576680,"0-19","All Races","Male and Female","2000-04-01 00:00:00","28.7999992370605","31.3999996185303","30.1000003814697",868
"2.09999990463257","2.79999995231628","2.40000009536743","171","III(a) Ependymomas and choroid plexus tumor",71576680,"0-19","All Races","Male and Female","2000-04-01 00:00:00","2","2.79999995231628","2.40000009536743",869
"14.6999998092651","16.5","15.6000003814697","1114","III(b) Astrocytomas",71576680,"0-19","All Races","Male and Female","2000-04-01 00:00:00","14.6999998092651","16.5","15.6000003814697",870
"6","7.19999980926514","6.59999990463257","469","III(c) Intracranial and intraspinal embryonal tumors",71576680,"0-19","All Races","Male and Female","2000-04-01 00:00:00","6","7.19999980926514","6.59999990463257",871
"4","5","4.5","319","III(d) Other gliomas",71576680,"0-19","All Races","Male and Female","2000-04-01 00:00:00","4","5","4.5",872
"0.300000011920929","0.600000023841858","0.5","33","III(e) Other specified intracranial & intraspinal neoplasms",71576680,"0-19","All Races","Male and Female","2000-04-01 00:00:00","0.300000011920929","0.600000023841858","0.5",873
"0.5","0.899999976158142","0.600000023841858","46","III(f) Unspecified intracranial and intraspinal neoplasms",71576680,"0-19","All Races","Male and Female","2000-04-01 00:00:00","0.5","0.899999976158142","0.600000023841858",874
"7.09999990463257","8.39999961853027","7.69999980926514","548","IV Neuroblastoma and other peripheral nervous cell tumors",71576680,"0-19","All Races","Male and Female","2000-04-01 00:00:00","7","8.30000019073486","7.69999980926514",875
"7","8.30000019073486","7.59999990463257","539","IV(a) Neuroblastoma and ganglioneuroblastoma",71576680,"0-19","All Races","Male and Female","2000-04-01 00:00:00","6.90000009536743","8.19999980926514","7.5",876
"null","null","null","null","IV(b) Other peripheral nervous cell tumors",71576680,"0-19","All Races","Male and Female","2000-04-01 00:00:00","null","null","null",877
"11.1000003814697","12.6999998092651","11.8999996185303","851","IX Soft tissue and other extraosseous sarcomas",71576680,"0-19","All Races","Male and Female","2000-04-01 00:00:00","11.1000003814697","12.6999998092651","11.8999996185303",878
"4.40000009536743","5.5","4.90000009536743","352","IX(a) Rhabdomyosarcomas",71576680,"0-19","All Races","Male and Female","2000-04-01 00:00:00","4.40000009536743","5.5","4.90000009536743",879
"0.899999976158142","1.5","1.20000004768372","84","IX(b) Fibrosarcomas, peripheral nerve sheath tumors & other fibrous neoplams",71576680,"0-19","All Races","Male and Female","2000-04-01 00:00:00","0.899999976158142","1.5","1.20000004768372",880
"null","null","null","null","IX(c) Kaposi sarcoma",71576680,"0-19","All Races","Male and Female","2000-04-01 00:00:00","null","null","null",881
"3.90000009536743","4.90000009536743","4.40000009536743","315","IX(d) Other specified soft tissue sarcomas",71576680,"0-19","All Races","Male and Female","2000-04-01 00:00:00","3.90000009536743","4.90000009536743","4.40000009536743",882
"1.10000002384186","1.60000002384186","1.39999997615814","97","IX(e) Unspecified soft tissue sarcomas",71576680,"0-19","All Races","Male and Female","2000-04-01 00:00:00","1.10000002384186","1.70000004768372","1.39999997615814",883
"0.100000001490116","0.400000005960464","0.200000002980232","17","Not classified by ICCC",71576680,"0-19","All Races","Male and Female","2000-04-01 00:00:00","0.100000001490116","0.400000005960464","0.200000002980232",884
"2.90000009536743","3.79999995231628","3.29999995231628","236","V Retinoblastoma",71576680,"0-19","All Races","Male and Female","2000-04-01 00:00:00","2.90000009536743","3.70000004768372","3.29999995231628",885
"6.30000019073486","7.5","6.90000009536743","487","VI Renal tumors",71576680,"0-19","All Races","Male and Female","2000-04-01 00:00:00","6.19999980926514","7.40000009536743","6.80000019073486",886
"5.80000019073486","7","6.30000019073486","450","VI(a) Nephroblastoma and other nonepithelial renal tumors",71576680,"0-19","All Races","Male and Female","2000-04-01 00:00:00","5.69999980926514","6.90000009536743","6.30000019073486",887
"0.300000011920929","0.699999988079071","0.5","35","VI(b) Renal carcinomas",71576680,"0-19","All Races","Male and Female","2000-04-01 00:00:00","0.300000011920929","0.699999988079071","0.5",888
"null","null","null","null","VI(c) Unspecified malignant renal tumors",71576680,"0-19","All Races","Male and Female","2000-04-01 00:00:00","null","null","null",889
"1.60000002384186","2.20000004768372","1.89999997615814","134","VII Hepatic tumors",71576680,"0-19","All Races","Male and Female","2000-04-01 00:00:00","1.60000002384186","2.20000004768372","1.89999997615814",890
"1.20000004768372","1.79999995231628","1.5","107","VII(a) Hepatoblastoma",71576680,"0-19","All Races","Male and Female","2000-04-01 00:00:00","1.20000004768372","1.79999995231628","1.5",891
"0.200000002980232","0.5","0.400000005960464","27","VII(b) Hepatic carcinomas",71576680,"0-19","All Races","Male and Female","2000-04-01 00:00:00","0.200000002980232","0.5","0.400000005960464",892
"null","null","null","null","VII(c) Unspecified malignant hepatic tumors",71576680,"0-19","All Races","Male and Female","2000-04-01 00:00:00","null","null","null",893
"7.90000009536743","9.19999980926514","8.5","613","VIII Malignant bone tumors",71576680,"0-19","All Races","Male and Female","2000-04-01 00:00:00","7.90000009536743","9.30000019073486","8.60000038146973",894
"4.30000019073486","5.40000009536743","4.80000019073486","347","VIII(a) Osteosarcomas",71576680,"0-19","All Races","Male and Female","2000-04-01 00:00:00","4.40000009536743","5.40000009536743","4.80000019073486",895
"null","null","null","null","VIII(b) Chondrosarcomas",71576680,"0-19","All Races","Male and Female","2000-04-01 00:00:00","null","null","null",896
"2.70000004768372","3.5","3.09999990463257","223","VIII(c) Ewing tumor and related sarcomas of bone",71576680,"0-19","All Races","Male and Female","2000-04-01 00:00:00","2.70000004768372","3.59999990463257","3.09999990463257",897
"0.100000001490116","0.400000005960464","0.200000002980232","17","VIII(d) Other specified malignant bone tumors",71576680,"0-19","All Races","Male and Female","2000-04-01 00:00:00","0.100000001490116","0.400000005960464","0.200000002980232",898
"null","null","null","null","VIII(e) Unspecified malignant bone tumors",71576680,"0-19","All Races","Male and Female","2000-04-01 00:00:00","null","null","null",899
"9.89999961853027","11.3999996185303","10.6000003814697","761","X Germ cell, trophoblastic tumors & neoplasms of gonads",71576680,"0-19","All Races","Male and Female","2000-04-01 00:00:00","9.89999961853027","11.3999996185303","10.6000003814697",900
"1.39999997615814","2","1.70000004768372","122","X(a) Intracranial & intraspinal germ cell tumors",71576680,"0-19","All Races","Male and Female","2000-04-01 00:00:00","1.39999997615814","2","1.70000004768372",901
"1.10000002384186","1.70000004768372","1.39999997615814","100","X(b) Malignant extracranial & extragonadal germ cell tumors",71576680,"0-19","All Races","Male and Female","2000-04-01 00:00:00","1.10000002384186","1.70000004768372","1.39999997615814",902
"6.19999980926514","7.40000009536743","6.80000019073486","488","X(c) Malignant gonadal germ cell tumors",71576680,"0-19","All Races","Male and Female","2000-04-01 00:00:00","6.19999980926514","7.5","6.80000019073486",903
"0.300000011920929","0.699999988079071","0.5","35","X(d) Gonadal carcinomas",71576680,"0-19","All Races","Male and Female","2000-04-01 00:00:00","0.300000011920929","0.699999988079071","0.5",904
"0.100000001490116","0.400000005960464","0.200000002980232","16","X(e) Other and unspecified malignant gonadal tumors",71576680,"0-19","All Races","Male and Female","2000-04-01 00:00:00","0.100000001490116","0.400000005960464","0.200000002980232",905
"14.6999998092651","16.5","15.6000003814697","1116","XI Other malignant epithelial neoplasms and malignant melanomas",71576680,"0-19","All Races","Male and Female","2000-04-01 00:00:00","14.6999998092651","16.5","15.6000003814697",906
"0.200000002980232","0.5","0.300000011920929","22","XI(a) Adrenocortical carcinomas",71576680,"0-19","All Races","Male and Female","2000-04-01 00:00:00","0.200000002980232","0.5","0.300000011920929",907
"5.19999980926514","6.30000019073486","5.69999980926514","408","XI(b) Thyroid carcinomas",71576680,"0-19","All Races","Male and Female","2000-04-01 00:00:00","5.19999980926514","6.30000019073486","5.69999980926514",908
"0.400000005960464","0.699999988079071","0.5","36","XI(c) Nasopharyngeal carcinomas",71576680,"0-19","All Races","Male and Female","2000-04-01 00:00:00","0.400000005960464","0.699999988079071","0.5",909
"4.59999990463257","5.69999980926514","5.09999990463257","367","XI(d) Malignant melanomas",71576680,"0-19","All Races","Male and Female","2000-04-01 00:00:00","4.59999990463257","5.69999980926514","5.09999990463257",910
"null","null","null","null","XI(e) Skin carcinomas",71576680,"0-19","All Races","Male and Female","2000-04-01 00:00:00","null","null","null",911
"3.40000009536743","4.30000019073486","3.90000009536743","277","XI(f) Other and unspecified carcinomas",71576680,"0-19","All Races","Male and Female","2000-04-01 00:00:00","3.40000009536743","4.40000009536743","3.90000009536743",912
"0.699999988079071","1.10000002384186","0.899999976158142","61","XII Other and unspecified malignant neoplasms",71576680,"0-19","All Races","Male and Female","2000-04-01 00:00:00","0.699999988079071","1.10000002384186","0.899999976158142",913
"null","null","null","null","XII(a) Other specified malignant tumors",71576680,"0-19","All Races","Male and Female","2000-04-01 00:00:00","null","null","null",914
"0.5","0.899999976158142","0.600000023841858","46","XII(b) Other unspecified malignant tumors",71576680,"0-19","All Races","Male and Female","2000-04-01 00:00:00","0.5","0.899999976158142","0.600000023841858",915
"167.699996948242","173.699996948242","170.699996948242","12758","All ICCC Groups Combined",74755914,"0-19","All Races","Male and Female","2001-04-01 00:00:00","167.699996948242","173.600006103516","170.699996948242",916
"44.2999992370605","47.4000015258789","45.7999992370605","3407","I Leukemias, myeloproliferative & myelodysplastic diseases",74755914,"0-19","All Races","Male and Female","2001-04-01 00:00:00","44.0999984741211","47.0999984741211","45.5999984741211",917
"3.09999990463257","4.09999990463257","3.59999990463257","212","IX(d) Other specified soft tissue sarcomas",58106078,"0-14","All Races","Male and Female","2004-04-01 00:00:00","null","null","null",334
"0.800000011920929","1.29999995231628","1","59","IX(e) Unspecified soft tissue sarcomas",58106078,"0-14","All Races","Male and Female","2004-04-01 00:00:00","null","null","null",335
"null","null","null","null","Not classified by ICCC",58106078,"0-14","All Races","Male and Female","2004-04-01 00:00:00","null","null","null",336
"3.59999990463257","4.69999980926514","4.09999990463257","245","V Retinoblastoma",58106078,"0-14","All Races","Male and Female","2004-04-01 00:00:00","null","null","null",337
"7.40000009536743","8.80000019073486","8.10000038146973","470","VI Renal tumors",58106078,"0-14","All Races","Male and Female","2004-04-01 00:00:00","null","null","null",338
"7","8.5","7.69999980926514","448","VI(a) Nephroblastoma and other nonepithelial renal tumors",58106078,"0-14","All Races","Male and Female","2004-04-01 00:00:00","null","null","null",339
"0.200000002980232","0.600000023841858","0.400000005960464","22","VI(b) Renal carcinomas",58106078,"0-14","All Races","Male and Female","2004-04-01 00:00:00","null","null","null",340
"null","null","null","null","VI(c) Unspecified malignant renal tumors",58106078,"0-14","All Races","Male and Female","2004-04-01 00:00:00","null","null","null",341
"2.20000004768372","3","2.59999990463257","151","VII Hepatic tumors",58106078,"0-14","All Races","Male and Female","2004-04-01 00:00:00","null","null","null",342
"1.89999997615814","2.59999990463257","2.20000004768372","131","VII(a) Hepatoblastoma",58106078,"0-14","All Races","Male and Female","2004-04-01 00:00:00","null","null","null",343
"null","null","null","null","VII(b) Hepatic carcinomas",58106078,"0-14","All Races","Male and Female","2004-04-01 00:00:00","null","null","null",344
"null","null","null","null","VII(c) Unspecified malignant hepatic tumors",58106078,"0-14","All Races","Male and Female","2004-04-01 00:00:00","null","null","null",345
"6.30000019073486","7.69999980926514","7","413","VIII Malignant bone tumors",58106078,"0-14","All Races","Male and Female","2004-04-01 00:00:00","null","null","null",346
"3.59999990463257","4.59999990463257","4.09999990463257","241","VIII(a) Osteosarcomas",58106078,"0-14","All Races","Male and Female","2004-04-01 00:00:00","null","null","null",347
"0.200000002980232","0.400000005960464","0.300000011920929","16","VIII(b) Chondrosarcomas",58106078,"0-14","All Races","Male and Female","2004-04-01 00:00:00","null","null","null",348
"1.89999997615814","2.70000004768372","2.29999995231628","134","VIII(c) Ewing tumor and related sarcomas of bone",58106078,"0-14","All Races","Male and Female","2004-04-01 00:00:00","null","null","null",349
"0.200000002980232","0.5","0.300000011920929","17","VIII(d) Other specified malignant bone tumors",58106078,"0-14","All Races","Male and Female","2004-04-01 00:00:00","null","null","null",350
"null","null","null","null","VIII(e) Unspecified malignant bone tumors",58106078,"0-14","All Races","Male and Female","2004-04-01 00:00:00","null","null","null",351
"5","6.19999980926514","5.59999990463257","329","X Germ cell, trophoblastic tumors & neoplasms of gonads",58106078,"0-14","All Races","Male and Female","2004-04-01 00:00:00","null","null","null",352
"1.20000004768372","1.89999997615814","1.5","89","X(a) Intracranial & intraspinal germ cell tumors",58106078,"0-14","All Races","Male and Female","2004-04-01 00:00:00","null","null","null",353
"1","1.60000002384186","1.29999995231628","77","X(b) Malignant extracranial & extragonadal germ cell tumors",58106078,"0-14","All Races","Male and Female","2004-04-01 00:00:00","null","null","null",354
"2","2.90000009536743","2.40000009536743","144","X(c) Malignant gonadal germ cell tumors",58106078,"0-14","All Races","Male and Female","2004-04-01 00:00:00","null","null","null",355
"null","null","null","null","X(d) Gonadal carcinomas",58106078,"0-14","All Races","Male and Female","2004-04-01 00:00:00","null","null","null",356
"null","null","null","null","X(e) Other and unspecified malignant gonadal tumors",58106078,"0-14","All Races","Male and Female","2004-04-01 00:00:00","null","null","null",357
"6.69999980926514","8.10000038146973","7.40000009536743","436","XI Other malignant epithelial neoplasms and malignant melanomas",58106078,"0-14","All Races","Male and Female","2004-04-01 00:00:00","null","null","null",358
"0.200000002980232","0.400000005960464","0.300000011920929","16","XI(a) Adrenocortical carcinomas",58106078,"0-14","All Races","Male and Female","2004-04-01 00:00:00","null","null","null",359
"2.20000004768372","3","2.59999990463257","152","XI(b) Thyroid carcinomas",58106078,"0-14","All Races","Male and Female","2004-04-01 00:00:00","null","null","null",360
"0.200000002980232","0.600000023841858","0.400000005960464","23","XI(c) Nasopharyngeal carcinomas",58106078,"0-14","All Races","Male and Female","2004-04-01 00:00:00","null","null","null",361
"2.20000004768372","3","2.59999990463257","152","XI(d) Malignant melanomas",58106078,"0-14","All Races","Male and Female","2004-04-01 00:00:00","null","null","null",362
"null","null","null","null","XI(e) Skin carcinomas",58106078,"0-14","All Races","Male and Female","2004-04-01 00:00:00","null","null","null",363
"1.20000004768372","1.79999995231628","1.5","88","XI(f) Other and unspecified carcinomas",58106078,"0-14","All Races","Male and Female","2004-04-01 00:00:00","null","null","null",364
"0.5","0.899999976158142","0.699999988079071","39","XII Other and unspecified malignant neoplasms",58106078,"0-14","All Races","Male and Female","2004-04-01 00:00:00","null","null","null",365
"0.200000002980232","0.5","0.300000011920929","17","XII(a) Other specified malignant tumors",58106078,"0-14","All Races","Male and Female","2004-04-01 00:00:00","null","null","null",366
"0.200000002980232","0.600000023841858","0.400000005960464","22","XII(b) Other unspecified malignant tumors",58106078,"0-14","All Races","Male and Female","2004-04-01 00:00:00","null","null","null",367
"151.899993896484","158.300003051758","155.100006103516","9040","All ICCC Groups Combined",57973098,"0-14","All Races","Male and Female","2005-04-01 00:00:00","null","null","null",368
"47.4000015258789","51","49.0999984741211","2859","I Leukemias, myeloproliferative & myelodysplastic diseases",57973098,"0-14","All Races","Male and Female","2005-04-01 00:00:00","null","null","null",369
"35.9000015258789","39.0999984741211","37.5","2177","I(a) Lymphoid leukemias",57973098,"0-14","All Races","Male and Female","2005-04-01 00:00:00","null","null","null",370
"6.59999990463257","8","7.30000019073486","425","I(b) Acute myeloid leukemias",57973098,"0-14","All Races","Male and Female","2005-04-01 00:00:00","null","null","null",371
"1.10000002384186","1.70000004768372","1.39999997615814","82","I(c) Chronic myeloproliferative diseases",57973098,"0-14","All Races","Male and Female","2005-04-01 00:00:00","null","null","null",372
"1.29999995231628","2","1.60000002384186","94","I(d) Myelodysplastic syndrome and other myeloproliferative diseases",57973098,"0-14","All Races","Male and Female","2005-04-01 00:00:00","null","null","null",373
"1.10000002384186","1.70000004768372","1.39999997615814","81","I(e) Unspecified and other specified leukemias",57973098,"0-14","All Races","Male and Female","2005-04-01 00:00:00","null","null","null",374
"15.6999998092651","17.7999992370605","16.7000007629395","976","II Lymphomas and reticuloendothelial neoplasms",57973098,"0-14","All Races","Male and Female","2005-04-01 00:00:00","null","null","null",375
"5.19999980926514","6.5","5.80000019073486","342","II(a) Hodgkin lymphomas",57973098,"0-14","All Races","Male and Female","2005-04-01 00:00:00","null","null","null",376
"6","7.30000019073486","6.59999990463257","385","II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma)",57973098,"0-14","All Races","Male and Female","2005-04-01 00:00:00","null","null","null",377
"2.20000004768372","3","2.59999990463257","148","II(c) Burkitt lymphoma",57973098,"0-14","All Races","Male and Female","2005-04-01 00:00:00","null","null","null",378
"1.20000004768372","1.79999995231628","1.5","88","II(d) Miscellaneous lymphoreticular neoplasms",57973098,"0-14","All Races","Male and Female","2005-04-01 00:00:00","null","null","null",379
"null","null","null","null","II(e) Unspecified lymphomas",57973098,"0-14","All Races","Male and Female","2005-04-01 00:00:00","null","null","null",380
"31","33.9000015258789","32.4000015258789","1877","III CNS and misc intracranial and intraspinal neoplasms",57973098,"0-14","All Races","Male and Female","2005-04-01 00:00:00","null","null","null",381
"2.70000004768372","3.59999990463257","3.09999990463257","182","III(a) Ependymomas and choroid plexus tumor",57973098,"0-14","All Races","Male and Female","2005-04-01 00:00:00","null","null","null",382
"15.1999998092651","17.2000007629395","16.2000007629395","938","III(b) Astrocytomas",57973098,"0-14","All Races","Male and Female","2005-04-01 00:00:00","null","null","null",383
"6.30000019073486","7.69999980926514","7","402","III(c) Intracranial and intraspinal embryonal tumors",57973098,"0-14","All Races","Male and Female","2005-04-01 00:00:00","null","null","null",384
"4.5","5.69999980926514","5.09999990463257","291","III(d) Other gliomas",57973098,"0-14","All Races","Male and Female","2005-04-01 00:00:00","null","null","null",385
"0.400000005960464","0.800000011920929","0.600000023841858","35","III(e) Other specified intracranial & intraspinal neoplasms",57973098,"0-14","All Races","Male and Female","2005-04-01 00:00:00","null","null","null",386
"0.300000011920929","0.699999988079071","0.5","29","III(f) Unspecified intracranial and intraspinal neoplasms",57973098,"0-14","All Races","Male and Female","2005-04-01 00:00:00","null","null","null",387
"11","12.8000001907349","11.8999996185303","701","IV Neuroblastoma and other peripheral nervous cell tumors",57973098,"0-14","All Races","Male and Female","2005-04-01 00:00:00","null","null","null",388
"10.8999996185303","12.6999998092651","11.8000001907349","693","IV(a) Neuroblastoma and ganglioneuroblastoma",57973098,"0-14","All Races","Male and Female","2005-04-01 00:00:00","null","null","null",389
"null","null","null","null","IV(b) Other peripheral nervous cell tumors",57973098,"0-14","All Races","Male and Female","2005-04-01 00:00:00","null","null","null",390
"9.69999980926514","11.3999996185303","10.5","612","IX Soft tissue and other extraosseous sarcomas",57973098,"0-14","All Races","Male and Female","2005-04-01 00:00:00","null","null","null",391
"4.69999980926514","5.90000009536743","5.30000019073486","306","IX(a) Rhabdomyosarcomas",57973098,"0-14","All Races","Male and Female","2005-04-01 00:00:00","null","null","null",392
"0.899999976158142","1.39999997615814","1.10000002384186","65","IX(b) Fibrosarcomas, peripheral nerve sheath tumors & other fibrous neoplams",57973098,"0-14","All Races","Male and Female","2005-04-01 00:00:00","null","null","null",393
"null","null","null","null","IX(c) Kaposi sarcoma",57973098,"0-14","All Races","Male and Female","2005-04-01 00:00:00","null","null","null",394
